id,title,runtime,rating_cat,genre_cat,popularity_cat,budget_cat,budget_efficiency,budget_efficiency_cat,age,score,is_acclaimed,is_panned,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
2704,Changing Lanes,98.0,R,Drama,high,high,2.1096836444444445,mid,22,6.5,False,False,46.0,1,False,False,8.664039952380952,30.0,6,False,False,3.297682301190477
2705,White Oleander,109.0,PG-13,Drama,mid,mid,1.35451775,mid,22,7.1,False,False,46.0,0,False,False,0.0,44.0,6,False,True,2.030513388809474
2706,Below,105.0,R,Action,mid,high,0.065550375,low,22,6.2,False,False,47.0,2,False,False,1.437520076521739,46.0,0,False,False,0.0
2707,Big Trouble,85.0,PG-13,Comedy,mid,high,0.21234725,low,22,6.5,False,False,49.0,6,False,True,3.242680237196289,49.0,4,False,True,3.371125407724567
2708,Far from Heaven,107.0,PG-13,Drama,mid,mid,2.150215851851852,mid,22,7.4,True,False,41.0,2,False,False,1.8306825,42.0,1,False,False,0.512245
2709,Bubba Ho-Tep,92.0,R,Comedy,mid,low,1.239183,mid,22,7.0,False,False,48.0,2,False,False,2.0923415,44.0,3,True,False,3.712912940355941
2710,S1m0ne,117.0,PG-13,Comedy,high,mid,1.9576023,mid,22,6.1,False,False,38.0,1,True,False,0.3481326944444444,62.0,13,True,True,2.30312870134047
2711,Auto Focus,105.0,R,Biography,mid,low,0.3864215714285714,low,22,6.6,False,False,56.0,5,True,False,1.3014719811111113,39.0,1,False,True,0.3244783181818181
2712,Blood Work,110.0,R,Action,mid,high,0.63589436,low,22,6.4,False,False,72.0,16,True,False,3.0681272101089805,72.0,18,True,True,3.119955922756956
2713,Collateral Damage,108.0,R,Action,high,very-high,0.9221462705882352,low,22,5.5,False,False,56.0,7,True,False,3.1726964474829926,55.0,21,True,True,3.7147559039623457
2714,Undisputed,94.0,R,Action,mid,mid,0.7473075,low,22,6.2,False,False,60.0,13,False,True,1.5035545617949846,40.0,11,False,True,1.8607958703144891
2715,The Salton Sea,103.0,R,Crime,mid,mid,0.0596221111111111,low,22,7.1,False,False,37.0,0,False,False,0.0,43.0,11,False,True,1.5483432259329584
2716,Ju-on: The Grudge,92.0,R,Horror,mid,low,1.0451074285714286,mid,22,6.7,False,False,30.0,0,False,False,0.0,23.0,0,False,False,0.0
2717,Barbershop,102.0,PG-13,Comedy,mid,mid,6.421993666666666,high,22,6.3,False,False,32.0,0,False,False,0.0,33.0,2,False,False,6.750269428571428
2718,Whale Rider,101.0,PG-13,Drama,mid,low,10.0,high,22,7.5,True,False,36.0,0,False,False,0.0,12.0,0,False,False,0.0
2719,Rabbit-Proof Fence,94.0,PG,Adventure,mid,low,2.702901833333333,mid,22,7.4,True,False,52.0,7,False,True,2.1684787004647768,14.0,0,False,False,0.0
2720,Trapped,106.0,R,Action,mid,high,0.4471472,low,22,6.2,False,False,48.0,2,False,False,1.0233360056603775,44.0,8,False,False,2.325471344473533
2721,Narc,105.0,R,Crime,mid,low,1.9436533846153845,mid,22,7.1,False,False,33.0,0,False,False,0.0,48.0,4,False,True,0.3719295366161616
2722,Dark Blue,118.0,R,Crime,mid,mid,0.8100200666666667,low,22,6.6,False,False,57.0,4,False,False,2.4244515770923525,51.0,13,True,False,1.679145351116769
2723,Dahmer,101.0,R,Biography,low,low,0.576032,low,22,5.6,False,False,49.0,0,False,False,0.0,31.0,0,False,False,0.0
2724,Boat Trip,94.0,R,Comedy,mid,mid,0.75101465,low,22,4.9,False,True,48.0,0,False,False,0.0,34.0,2,True,False,5.711930186298077
2725,Nicholas Nickleby,132.0,PG,Adventure,mid,mid,0.3651462,low,22,7.1,False,False,44.0,1,False,False,3.705276333333333,22.0,0,False,False,0.0
2726,Bad Company,116.0,PG-13,Action,mid,very-high,0.9457254571428572,low,22,5.6,False,False,63.0,13,True,True,2.344952194548981,65.0,9,True,False,1.1481700119983764
2727,Spider,98.0,R,Drama,mid,mid,0.5808941,low,22,6.8,False,False,59.0,7,True,False,1.1065073207516052,40.0,6,True,True,1.7428671731295966
2728,Snow Dogs,99.0,PG,Adventure,mid,high,3.485911818181818,high,22,5.2,False,True,50.0,4,False,True,3.1218592789003843,34.0,2,True,False,5.711930186298077
2729,The Quiet American,101.0,R,Drama,mid,high,0.9224708,low,22,7.1,False,False,52.0,7,False,True,2.1684787004647768,69.0,8,True,True,1.5594358965854769
2730,The Santa Clause 2,104.0,G,Comedy,high,very-high,2.6593086923076923,mid,22,5.7,False,False,54.0,0,False,False,0.0,49.0,4,False,True,3.371125407724567
2731,Slackers,86.0,R,Comedy,mid,mid,0.4581367857142857,low,22,5.4,False,True,41.0,0,False,False,0.0,24.0,2,False,False,2.536964034782609
2732,Sorority Boys,93.0,R,Comedy,mid,mid,1.043124,mid,22,5.5,False,False,39.0,0,False,False,0.0,28.0,0,False,False,0.0
2733,The Country Bears,88.0,G,Comedy,low,high,0.5146313428571428,low,22,4.2,False,True,42.0,0,False,False,0.0,14.0,1,False,False,2.35926552
2734,All About the Benjamins,95.0,R,Action,mid,mid,1.7537688666666666,mid,22,5.9,False,False,31.0,0,False,False,0.0,33.0,2,False,False,6.750269428571428
2735,Abandon,99.0,PG-13,Drama,low,mid,0.49208876,low,22,4.9,False,True,37.0,0,False,False,0.0,24.0,0,False,False,0.0
2736,Gerry,103.0,R,Adventure,mid,low,0.0727665714285714,low,22,6.1,False,False,50.0,7,True,True,2.6016061943244737,27.0,0,False,False,0.0
2737,Clockstoppers,94.0,PG,Action,mid,mid,1.4920493461538462,mid,22,5.2,False,True,50.0,2,True,False,2.5931153475095785,23.0,1,True,False,0.151778875
2738,Peter Pan 2: Return to Never Land,72.0,G,Animation,mid,mid,5.75609905,high,22,5.8,False,False,39.0,0,False,False,0.0,26.0,0,False,False,0.0
2739,Poolhall Junkies,99.0,R,Comedy,low,low,0.14092775,low,22,6.9,False,False,31.0,0,False,False,0.0,31.0,0,False,False,0.0
2740,Feardotcom,101.0,R,Crime,mid,high,0.472550375,low,22,3.4,False,True,49.0,1,False,False,1.1511744594594595,29.0,1,False,False,0.1570615
2741,No Good Deed,97.0,R,Crime,low,mid,0.1200544166666666,low,22,5.4,False,True,69.0,5,False,True,0.7658688772727273,54.0,5,False,False,1.2935672608760065
2742,Darkness,88.0,PG-13,Horror,mid,mid,3.206484528301887,high,22,5.4,False,True,34.0,0,False,False,0.0,20.0,0,False,False,0.0
2743,Analyze That,96.0,R,Comedy,high,very-high,0.9167189166666668,low,22,5.9,False,False,58.0,7,True,True,2.9979146120080458,59.0,24,True,True,1.3918510214934836
2744,The Banger Sisters,98.0,R,Comedy,mid,mid,3.8068353,high,22,5.6,False,False,53.0,0,False,False,0.0,56.0,5,True,False,2.551401655388669
2745,The Wild Thornberrys,85.0,PG,Animation,mid,mid,2.42778948,mid,22,5.6,False,False,27.0,0,False,False,0.0,56.0,0,False,False,0.0
2746,The Adventures of Pluto Nash,95.0,PG-13,Action,mid,very-high,0.07103973,low,22,3.8,False,True,49.0,4,False,False,2.343057597895623,41.0,18,True,True,3.6392705678991786
2747,Eight Crazy Nights,76.0,PG-13,Animation,mid,high,0.7009744411764706,low,22,5.3,False,True,31.0,0,False,False,0.0,36.0,6,False,True,4.761826218712828
2748,Full Frontal,101.0,R,Comedy,low,low,1.719402,mid,22,4.7,False,True,39.0,10,True,False,2.687921729699541,35.0,9,True,False,4.645498992799326
2749,Moonlight Mile,117.0,PG-13,Drama,mid,mid,0.4767166666666667,low,22,6.6,False,False,39.0,2,False,False,4.685510249090909,22.0,3,True,False,0.97892356991453
2750,Half Past Dead,98.0,PG-13,Action,mid,mid,1.479483076923077,mid,22,4.6,False,True,39.0,0,False,False,0.0,33.0,0,False,False,0.0
2751,Life or Something Like It,103.0,PG-13,Comedy,mid,high,0.421816775,low,22,5.8,False,False,44.0,8,False,True,3.367878193923532,27.0,1,False,False,2.388724695652174
2752,Showtime,95.0,PG-13,Action,high,very-high,0.9163020235294118,low,22,5.5,False,False,37.0,1,False,False,1.8049903090909087,59.0,24,True,True,1.3918510214934836
2753,Ted Bundy,99.0,R,Biography,low,low,0.0572633333333333,low,22,5.8,False,False,50.0,1,False,False,0.0984976666666666,38.0,0,False,False,0.0
2754,Ballistic: Ecks vs. Sever,91.0,R,Action,mid,very-high,0.2879271285714285,low,22,3.7,False,True,28.0,0,False,False,0.0,42.0,4,False,False,1.8731239542489035
2755,Brown Sugar,109.0,PG-13,Comedy,low,low,3.539556375,high,22,6.5,False,False,29.0,1,False,False,4.176606666666666,31.0,1,False,False,3.8415311111111112
2756,Deuces Wild,96.0,R,Action,low,mid,0.6282446,low,22,5.6,False,False,38.0,1,False,False,1.201219,29.0,1,False,False,0.1570615
2757,The Emperor's Club,109.0,PG-13,Drama,mid,mid,1.30547592,mid,22,6.9,False,False,46.0,3,False,False,1.0438415066666666,55.0,7,True,False,1.31915315416747
2758,All or Nothing,128.0,R,Drama,mid,low,0.3161884444444444,low,22,7.5,True,False,59.0,1,True,False,2.9816204444444443,45.0,1,True,False,2.9816204444444443
2759,Real Women Have Curves,90.0,PG-13,Comedy,low,low,2.5925966666666667,mid,22,6.9,False,False,31.0,0,False,False,0.0,18.0,0,False,False,0.0
2760,The Crocodile Hunter: Collision Course,90.0,PG,Action,low,mid,2.756879,mid,22,5.4,False,True,36.0,0,False,False,0.0,40.0,0,False,False,0.0
2761,Possession,102.0,PG-13,Drama,mid,mid,0.59263592,low,22,6.3,False,False,39.0,3,False,False,3.927310428571429,30.0,3,False,False,5.226289
2762,City by the Sea,108.0,R,Crime,mid,high,0.741917575,low,22,6.1,False,False,45.0,5,False,False,1.7951554031469978,59.0,24,True,True,1.3918510214934836
2763,Heaven,97.0,R,Crime,mid,mid,0.386099,low,22,7.0,False,False,37.0,0,False,False,0.0,33.0,3,True,False,2.487090261111111
2764,Kill Bill: Vol. 1,111.0,R,Action,very-high,high,6.030202533333333,high,21,8.1,True,False,40.0,3,True,False,5.2447290833333335,33.0,2,False,True,0.2985938291666666
2765,Pirates of the Caribbean: the Curse of the Black Pearl,143.0,PG-13,Action,very-high,very-high,4.673314392857143,high,21,8.0,True,False,39.0,3,False,False,3.670017394371345,40.0,13,True,False,1.3299254224465302
2766,The Lord of the Rings: The Return of the King,201.0,PG-13,Action,very-high,very-high,10.0,high,21,8.9,True,False,42.0,5,True,False,4.264384657204301,22.0,4,True,True,5.8850988312810175
2767,Old School,88.0,R,Comedy,very-high,mid,3.630646666666667,high,21,7.1,False,False,33.0,1,False,False,7.484642375,32.0,1,False,False,0.0800098571428571
2768,Mystic River,138.0,R,Crime,very-high,mid,6.26380764,high,21,7.9,True,False,73.0,17,True,False,2.925054689514335,43.0,11,True,True,1.8907935390602209
2769,Love Actually,135.0,R,Comedy,very-high,high,6.130079175,high,21,7.6,True,False,47.0,0,False,False,0.0,43.0,8,False,False,3.1125081406652817
2770,The Life of David Gale,130.0,R,Crime,very-high,high,1.0251473157894735,mid,21,7.5,True,False,59.0,10,True,False,1.0448018875457092,44.0,8,True,False,3.00862433636573
2771,2 Fast 2 Furious,107.0,PG-13,Action,very-high,very-high,3.1098771184210525,high,21,5.9,False,False,35.0,5,True,False,3.103460966325132,30.0,1,False,True,0.181509
2772,Underworld,121.0,R,Action,very-high,mid,4.350384409090909,high,21,7.0,False,False,30.0,0,False,False,0.0,30.0,0,False,False,0.0
2773,Oldboy,120.0,R,Action,very-high,low,5.063311333333333,high,21,8.4,True,False,40.0,1,True,False,0.51151525,41.0,0,False,False,0.0
2774,Lost in Translation,102.0,R,Comedy,very-high,low,10.0,high,21,7.7,True,False,32.0,1,False,False,1.1566715555555556,53.0,10,True,False,3.5282056870314897
2775,Looney Tunes: Back in Action,91.0,PG,Animation,mid,very-high,0.85643555,low,21,5.7,False,False,57.0,8,False,False,3.376480961298077,35.0,8,False,True,2.123685456347274
2776,Big Fish,125.0,PG-13,Adventure,very-high,very-high,1.7602632,mid,21,8.0,True,False,45.0,9,True,False,4.096690598165785,32.0,2,False,True,4.7168584869565215
2777,The Matrix Reloaded,138.0,R,Action,very-high,very-high,4.945652913333333,high,21,7.2,False,False,38.0,2,True,False,4.123781626984127,39.0,12,True,False,2.8865810877137084
2778,The Dreamers,115.0,Other,Drama,very-high,mid,1.6101436666666666,mid,21,7.2,False,False,62.0,3,False,False,0.2326794438095238,22.0,0,False,False,0.0
2779,Memories of Murder,132.0,Unrated,Crime,very-high,low,0.4152117857142857,low,21,8.1,True,False,34.0,0,False,False,0.0,36.0,1,True,False,0.51151525
