id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
4601,Tusk,10,R,Comedy,102.0,48000.0,5.3,3000000.0,0.627358,44.0,10,True,False,3.5460392915476198,35.0,2,False,True,3.124272363768116
4602,Night at the Museum: Secret of the Tomb,10,PG,Adventure,98.0,111000.0,6.2,127000000.0,2.859879015748032,46.0,9,False,False,3.451816160742966,24.0,21,False,True,3.038376894450159
4603,The Fault in Our Stars,10,PG-13,Drama,126.0,352000.0,7.7,12000000.0,10.0,35.0,0,False,False,0.0,36.0,0,False,False,0.0
4604,"As Above, So Below",10,R,Horror,93.0,83000.0,6.2,5000000.0,8.3796818,42.0,2,False,False,4.8564372,44.0,0,False,False,0.0
4605,Annabelle,10,R,Horror,99.0,147000.0,5.4,6500000.0,10.0,58.0,1,False,True,1.7125620333333331,49.0,0,False,False,0.0
4606,Boyhood,10,R,Drama,165.0,341000.0,7.9,4000000.0,10.0,54.0,11,True,False,3.603583494124799,23.0,0,False,False,0.0
4607,The Theory of Everything,10,PG-13,Biography,123.0,417000.0,7.7,15000000.0,8.248445866666666,51.0,0,False,False,0.0,29.0,0,False,False,0.0
4608,The Expendables 3,10,PG-13,Action,126.0,173000.0,6.1,80000000.0,2.6832197125,75.0,0,False,False,0.0,38.0,30,True,True,2.8311331547804937
4609,The Interview,10,R,Action,112.0,313000.0,6.5,44000000.0,0.2677869318181818,32.0,1,False,False,3.9387913125,20.0,5,True,False,3.1220765005901177
4610,The Drop,10,R,Crime,106.0,146000.0,7.1,12600000.0,1.480823888888889,42.0,0,False,False,0.0,32.0,4,True,False,3.8594405617892975
4611,Transformers: Age of Extinction,10,PG-13,Action,165.0,302000.0,5.6,175000000.0,6.308880411428572,49.0,10,True,False,4.175948977451128,68.0,16,True,True,2.9477991603702014
4612,Inherent Vice,10,R,Comedy,148.0,97000.0,6.7,20000000.0,0.73554875,44.0,6,True,False,1.5290870962537535,36.0,9,True,False,1.9321854617626368
4613,Neighbors,10,R,Comedy,97.0,294000.0,6.3,18000000.0,10.0,38.0,3,False,False,2.542142347222222,37.0,5,False,False,3.2548638303703696
4614,The Babadook,10,Unrated,Drama,94.0,203000.0,6.8,2000000.0,5.15627,45.0,0,False,False,0.0,43.0,0,False,False,0.0
4615,Sex Tape,10,R,Comedy,94.0,109000.0,5.1,40000000.0,3.151737725,40.0,4,False,False,3.353082628968254,40.0,1,False,False,1.8056454333333332
