primaryName,birthYear,deathYear,knownForTitle,primaryProfession,secondaryProfession
Martin Davidson,1939.0,0.0,The Lords of Flatbush,director,writer
Martin Donovan,1950.0,0.0,Apartment Zero,writer,script_department
Martin Freeman,1971.0,0.0,Black Panther,actor,writer
Martin Henderson,1974.0,0.0,Smokin' Aces,actor,assistant_director
Martin Landau,1928.0,2017.0,Ed Wood,actor,producer
Martin Lawrence,1965.0,0.0,Martin,actor,writer
Martin McDonagh,1970.0,0.0,In Bruges,writer,director
Martin Ritt,1914.0,1990.0,Hud,director,producer
Martin Scorsese,1942.0,0.0,Killers of the Flower Moon,producer,director
Martin Sheen,1940.0,0.0,The Departed,actor,producer
Martin Short,1950.0,0.0,Innerspace,actor,writer
Martin Weisz,1966.0,0.0,Grimm Love,director,producer
Martin Yost,,,,,
Mary Beth McDonough,1961.0,0.0,The Waltons,actor,writer
Mary Elizabeth Winstead,1984.0,0.0,10 Cloverfield Lane,actor,producer
Mary Harron,1953.0,0.0,American Psycho,director,producer
Mary Lambert,1951.0,0.0,Pet Sematary,director,writer
Mary McDonnell,1952.0,0.0,Battlestar Galactica,actor,soundtrack
Mary Steenburgen,1953.0,0.0,Last Vegas,actor,producer
Mary-Kate Olsen,1986.0,0.0,It Takes Two,actor,producer
Masako Nozawa,1936.0,0.0,Dragon Ball Z: Battle of Gods,actor,soundtrack
Masami Hata,1942.0,0.0,Little Nemo: Adventures in Slumberland,director,art_department
Masatoshi Nagase,1966.0,0.0,Mystery Train,actor,director
Masayuki Ochiai,,,,,
Massimo Troisi,1953.0,1994.0,The Postman,actor,writer
Mathew Cullen,,,,,
Mathieu Kassovitz,1967.0,0.0,Amélie,actor,director
Matilda Anna Ingrid Lutz,1991.0,0.0,Revenge,actor,none
Matt Bettinelli-Olpin,1978.0,0.0,Abigail,director,writer
Matt Brown,1979.0,0.0,Ride of the Night,actor,producer
Matt Damon,1970.0,0.0,Good Will Hunting,producer,actor
Matt Dillon,1964.0,0.0,There's Something About Mary,actor,director
Matt Lanter,1983.0,0.0,Disaster Movie,actor,miscellaneous
Matt LeBlanc,1967.0,0.0,Friends,actor,producer
Matt Passmore,1973.0,0.0,The Glades,actor,producer
Matt Reeves,1966.0,0.0,The Batman,producer,writer
Matt Ross,1970.0,0.0,Captain Fantastic,actor,director
Matt Williams,1951.0,0.0,Home Improvement,writer,producer
Matthew Bright,1952.0,0.0,Freeway,writer,director
Matthew Broderick,1962.0,0.0,The Producers,actor,director
Matthew Goode,1978.0,0.0,The Imitation Game,actor,archive_footage
Matthew Lillard,1970.0,0.0,Scooby-Doo,actor,producer
Matthew Macfadyen,1974.0,0.0,Succession,actor,producer
Matthew McConaughey,1969.0,0.0,Interstellar,actor,producer
Matthew Modine,1959.0,0.0,Full Metal Jacket,actor,producer
Matthew O'Callaghan,,,,,
Matthew Perry,1969.0,2023.0,Friends,actor,producer
Matthew Robbins,1945.0,0.0,Guillermo del Toro's Pinocchio,writer,director
Matthew Vaughn,1971.0,0.0,Kick-Ass,producer,director
Matthijs van Heijningen Jr.,,,,,
Maurice Phillips,1948.0,2012.0,The American Way,director,actor
Max Gail,1943.0,0.0,42,actor,director
Max Joseph,1982.0,0.0,We Are Your Friends,writer,director
Max Records,1997.0,0.0,Where the Wild Things Are,actor,soundtrack
Max Thieriot,1988.0,0.0,The Pacifier,actor,writer
McG,1968.0,0.0,Charlie's Angels: Full Throttle,producer,miscellaneous
Meg Ryan,1961.0,0.0,When Harry Met Sally...,actor,producer
Megan Fox,1986.0,0.0,Transformers,actor,producer
Megumi Okina,1979.0,0.0,Shutter,actor,none
Mekhi Phifer,1974.0,0.0,ER,actor,producer
Mel B,1975.0,0.0,Spice World,actor,composer
Mel Brooks,1926.0,0.0,Spaceballs,actor,writer
Mel Damski,1946.0,0.0,Psych,director,producer
Mel Gibson,1956.0,0.0,Braveheart,actor,producer
Mel Smith,1952.0,2013.0,The Princess Bride,actor,writer
Melanie Griffith,1957.0,0.0,Working Girl,actor,producer
Melanie Kinnaman,1953.0,0.0,Friday the 13th: A New Beginning,actor,archive_footage
Melanie Lynskey,1977.0,0.0,Togetherness,actor,soundtrack
Melanie Martinez,1995.0,0.0,K-12,music_artist,actor
Melanie Mayron,1952.0,0.0,Thirtysomething,director,actor
Melissa Joan Hart,1976.0,0.0,Sabrina the Teenage Witch,actor,producer
Melissa Leo,1960.0,0.0,The Fighter,actor,producer
Melissa McCarthy,1970.0,0.0,The Heat,actor,producer
Melissa Rauch,1980.0,0.0,The Big Bang Theory,actor,producer
Melissa Sagemiller,1974.0,0.0,The Guardian,actor,producer
Menahem Golan,1929.0,2014.0,The Apple,producer,writer
Mennan Yapo,1966.0,0.0,Lautlos,producer,director
Meryl Streep,1949.0,0.0,Out of Africa,actor,writer
Method Man,1971.0,0.0,How High,actor,producer
Mia Farrow,1945.0,0.0,Rosemary's Baby,actor,soundtrack
Mia Wasikowska,1989.0,0.0,Alice in Wonderland,actor,director
Mic Rodgers,1954.0,0.0,Hacksaw Ridge,stunts,assistant_director
Michael Almereyda,1959.0,0.0,Marjorie Prime,director,writer
Michael Angarano,1987.0,0.0,Sky High,actor,director
Michael Apted,1941.0,2021.0,Amazing Grace,director,producer
Michael B. Jordan,1987.0,0.0,Black Panther,actor,producer
Michael Bay,1965.0,0.0,Armageddon,producer,director
Michael Biehn,1956.0,0.0,Aliens,actor,producer
Michael Caine,1933.0,0.0,The Dark Knight,actor,producer
Michael Carney,,,,,
Michael Caton-Jones,1957.0,0.0,Memphis Belle,director,producer
Michael Cera,1988.0,0.0,Scott Pilgrim vs. the World,actor,producer
Michael Chapman,1935.0,2020.0,Raging Bull,cinematographer,actor
Michael Chaves,,,,,
Michael Cimino,1939.0,2016.0,The Deer Hunter,director,writer
Michael Clancy,,,,,
Michael Corrente,1959.0,0.0,Federal Hill,producer,director
Michael Crawford,1942.0,0.0,The Knack... and How to Get It,actor,writer
Michael Crichton,1942.0,2008.0,Jurassic Park,writer,producer
Michael Cristofer,1945.0,0.0,Die Hard with a Vengeance,actor,writer
Michael Cuesta,1963.0,0.0,L.I.E.,producer,director
Michael Davis,1961.0,0.0,Eight Days a Week,producer,writer
Michael Dougherty,1974.0,0.0,Trick 'r Treat,writer,producer
Michael Douglas,1944.0,0.0,Wall Street,actor,producer
Michael Dowse,1973.0,0.0,It's All Gone Pete Tong,director,writer
Michael Dudikoff,1954.0,0.0,Platoon Leader,actor,assistant_director
Michael E. Knight,1959.0,0.0,All My Children,actor,art_department
Michael Ealy,1973.0,0.0,Barbershop,actor,producer
Michael Engler,,,,,
Michael Fassbender,1977.0,0.0,Shame,actor,producer
Michael Gornick,,,,,
Michael Gottlieb,1945.0,2014.0,Mannequin,director,producer
Michael Gracey,,,,,
Michael Haigney,1956.0,0.0,Pokémon: The First Movie - Mewtwo Strikes Back,actor,miscellaneous
Michael Haneke,1942.0,0.0,Caché,writer,director
Michael Herz,1949.0,0.0,The Toxic Avenger,producer,miscellaneous
Michael Hoffman,1956.0,0.0,A Midsummer Night's Dream,director,writer
Michael J. Fox,1961.0,0.0,Back to the Future,actor,producer
Michael J. Pollard,1939.0,2019.0,Bonnie and Clyde,actor,soundtrack
Michael Jai White,1967.0,0.0,Black Dynamite,actor,writer
Michael Jeter,1952.0,2003.0,Open Range,actor,director
Michael Jordan,1963.0,0.0,Space Jam,actor,executive
Michael Karbelnikoff,,,,,
Michael Keaton,1951.0,0.0,Birdman or (The Unexpected Virtue of Ignorance),actor,miscellaneous
Michael Lehmann,1957.0,0.0,Heathers,director,producer
Michael Lembeck,1948.0,0.0,The Krofft Supershow,director,actor
Michael Mann,1943.0,0.0,The Insider,producer,writer
Michael Mayer,1960.0,0.0,27 Dresses,producer,director
Michael McCullers,,,,,
Michael Miller,1948.0,0.0,Silent Rage,director,none
Michael Moore,1954.0,0.0,Bowling for Columbine,director,producer
Michael Moriarty,1941.0,0.0,Courage Under Fire,actor,writer
Michael Murphy,1938.0,0.0,Manhattan,actor,archive_footage
Michael Nyqvist,1960.0,2017.0,Mission: Impossible - Ghost Protocol,actor,producer
Michael O'Keefe,1955.0,0.0,Caddyshack,actor,director
Michael Oliver,1981.0,0.0,Problem Child,actor,none
Michael Ontkean,1946.0,0.0,Slap Shot,actor,archive_footage
Michael Parks,1940.0,2017.0,Red State,actor,director
Michael Paré,1958.0,0.0,The Virgin Suicides,actor,director
Michael Patrick Jann,1970.0,0.0,Drop Dead Gorgeous,director,producer
Michael Patrick King,1954.0,0.0,Sex and the City 2,producer,writer
Michael Peña,1976.0,0.0,American Hustle,actor,producer
Michael Pitt,1981.0,0.0,The Dreamers,actor,producer
Michael Polish,1970.0,0.0,Twin Falls Idaho,director,writer
Michael Pressman,1950.0,0.0,Picket Fences,producer,director
Michael Radford,1946.0,0.0,1984,director,writer
Michael Reilly Burke,1964.0,0.0,Ted Bundy,actor,soundtrack
Michael Ritchie,1938.0,2001.0,The Golden Child,director,producer
Michael Rooker,1955.0,0.0,Guardians of the Galaxy,actor,producer
Michael Rymer,1963.0,0.0,Angel Baby,director,producer
Michael Schultz,1938.0,0.0,Cooley High,director,producer
Michael Shannon,1974.0,0.0,Take Shelter,actor,producer
Michael Showalter,1970.0,0.0,Wet Hot American Summer,writer,producer
Michael Spierig,,,,,
Michael Steinberg,1959.0,0.0,There's Something About Mary,director,producer
Michael Stuhlbarg,1968.0,0.0,A Serious Man,actor,soundtrack
Michael Sucsy,1973.0,0.0,Grey Gardens,director,writer
Michael Tiddes,,,,,
Michael Tollin,1955.0,0.0,Radio,producer,writer
Michael Tuchner,1932.0,2017.0,Play for Today,director,producer
Michael Wadleigh,1939.0,0.0,Wolfen,cinematographer,director
Michael Winner,1935.0,2013.0,Death Wish,director,writer
Michael Winterbottom,1961.0,0.0,A Mighty Heart,director,writer
Michaël R. Roskam,1972.0,0.0,The Drop,producer,director
Michel Gondry,1963.0,0.0,Eternal Sunshine of the Spotless Mind,director,producer
Michel Hazanavicius,1967.0,0.0,The Artist,writer,director
Michele Soavi,1957.0,0.0,Cemetery Man,director,actor
Michelle Manning,,,,,
Michelle Morgan,1981.0,0.0,Diary of the Dead,actor,director
Michelle Pfeiffer,1958.0,0.0,The Fabulous Baker Boys,actor,producer
Michelle Rodriguez,1978.0,0.0,Furious 7,actor,producer
Michelle Trachtenberg,1985.0,0.0,Buffy the Vampire Slayer,actor,producer
Michelle Williams,1980.0,0.0,My Week with Marilyn,actor,producer
Michèle Caucheteux,,,,,
Mick Garris,1951.0,0.0,Amazing Stories,writer,producer
Mick Jackson,1943.0,0.0,Volcano,director,producer
Mickey Rooney,1920.0,2014.0,It's a Mad Mad Mad Mad World,actor,producer
Mickey Rourke,1952.0,0.0,Sin City,actor,writer
Miguel A. Núñez Jr.,1959.0,0.0,The Family Business,actor,producer
Miguel Arteta,1965.0,0.0,Beatriz at Dinner,director,producer
Miguel Ferrer,1955.0,2017.0,Traffic,actor,director
Miguel Sapochnik,1974.0,0.0,Game of Thrones,director,producer
Mikael Håfström,1960.0,0.0,Evil,writer,director
Mikael Salomon,1945.0,0.0,Band of Brothers,director,cinematographer
Mike Barker,1965.0,0.0,The Handmaid's Tale,director,producer
Mike Bigelow,,,,,
Mike Binder,1958.0,0.0,The Comedy Store,writer,actor
Mike Cahill,1979.0,0.0,Another Earth,visual_effects,editor
Mike Dytri,,,,,
Mike Epps,1970.0,0.0,Resident Evil: Apocalypse,actor,producer
Mike Figgis,1948.0,0.0,Leaving Las Vegas,director,writer
Mike Flanagan,1978.0,0.0,The Fall of the House of Usher,director,writer
Mike Gabriel,1954.0,0.0,The Rescuers Down Under,art_department,animation_department
Mike Hodges,1932.0,2022.0,Flash Gordon,director,producer
Mike Judge,1962.0,0.0,Beavis and Butt-Head Do America,producer,writer
Mike Leigh,1943.0,0.0,Secrets & Lies,director,writer
Mike Marvin,,,,,
Mike McCoy,1969.0,0.0,Act of Valor,producer,director
Mike Mills,1966.0,0.0,Beginners,director,writer
Mike Mitchell,1970.0,0.0,Monsters vs. Aliens,director,writer
Mike Myers,1963.0,0.0,Austin Powers in Goldmember,actor,writer
Mike Newell,1942.0,0.0,Four Weddings and a Funeral,director,producer
Mike Nichols,1931.0,2014.0,The Graduate,director,producer
Mike Norris,1962.0,0.0,Rush Hour 3,actor,stunts
Mike Thurmeier,,,,,
Mike Vogel,1979.0,0.0,The Help,actor,producer
Mike White,1970.0,0.0,School of Rock,writer,producer
Mikhail Baryshnikov,1948.0,0.0,The Turning Point,actor,producer
Mila Kunis,1983.0,0.0,Black Swan,actor,producer
Milcho Manchevski,1959.0,0.0,Before the Rain,director,writer
Miles Teller,1987.0,0.0,Whiplash,actor,producer
Miley Cyrus,1992.0,0.0,Hannah Montana,music_artist,actor
Milla Jovovich,1975.0,0.0,The Fifth Element,actor,producer
Milos Forman,1932.0,2018.0,One Flew Over the Cuckoo's Nest,director,writer
Mimi Leder,1952.0,0.0,The Morning Show,producer,director
Ming-Na Wen,1963.0,0.0,Mulan,actor,soundtrack
Minka Kelly,1980.0,0.0,The Roommate,actor,soundtrack
Minnie Driver,1970.0,0.0,Circle of Friends,actor,producer
Mira Nair,1957.0,0.0,Salaam Bombay!,director,producer
Mira Sorvino,1967.0,0.0,Mighty Aphrodite,actor,producer
Miranda July,1974.0,0.0,Me and You and Everyone We Know,writer,actor
Miranda Richardson,1958.0,0.0,The Crying Game,actor,soundtrack
Mitch Davis,1960.0,0.0,The Other Side of Heaven,director,producer
Mitch Glazer,1953.0,0.0,The Recruit,writer,producer
Mitchel Musso,1991.0,0.0,Monster House,actor,music_department
Mohammad Amir Naji,,,,,
Molly Ringwald,1968.0,0.0,Sixteen Candles,actor,music_department
Molly Shannon,1964.0,0.0,Superstar,actor,writer
Monica Potter,1971.0,0.0,The Last House on the Left,actor,producer
Morgan Freeman,1937.0,0.0,Se7en,actor,producer
Morris Chestnut,1969.0,0.0,Kick-Ass 2,actor,producer
Mort Nathan,1954.0,0.0,The Golden Girls,producer,writer
Morten Tyldum,1967.0,0.0,The Imitation Game,director,producer
Myles Truitt,2002.0,0.0,Dragged Across Concrete,actor,miscellaneous
Måns Mårlind,1969.0,0.0,Midnight Sun,writer,director
N!xau,1944.0,2003.0,The Gods Must Be Crazy,actor,archive_footage
Nacho Vigalondo,1977.0,0.0,Timecrimes,writer,actor
Nadia Tass,,,,,
Nadine Labaki,1974.0,0.0,Where Do We Go Now?,actor,director
Nancy Meyers,1949.0,0.0,It's Complicated,writer,producer
Nanette Burstein,1970.0,0.0,On the Ropes,director,producer
Naomi Watts,1968.0,0.0,Mulholland Drive,actor,producer
Nas,1973.0,0.0,Belly,music_artist,actor
Nastassja Kinski,1961.0,0.0,Tess,actor,producer
Nat Faxon,1975.0,0.0,The Way Way Back,actor,producer
Nat Wolff,1994.0,0.0,Paper Towns,actor,composer
Natalie Dormer,1982.0,0.0,Game of Thrones,actor,producer
Natalie Portman,1981.0,0.0,Black Swan,actor,producer
Natasha Calis,1999.0,0.0,The Possession,actor,producer
Natasha Henstridge,1974.0,0.0,Species,actor,producer
Natasha Lyonne,1979.0,0.0,Orange Is the New Black,actor,producer
Nathan Fillion,1971.0,0.0,Castle,actor,producer
Nathan Greno,1975.0,0.0,Tangled,actor,director
Nathan Lane,1956.0,0.0,The Producers,actor,producer
Nathan Phillips,1980.0,0.0,Snakes on a Plane,actor,camera_department
Nathaniel Brown,1988.0,0.0,Enter the Void,actor,none
Naveen Andrews,1969.0,0.0,The English Patient,actor,archive_footage
Navi Rawat,1977.0,0.0,Feast,actor,archive_footage
Neal Brennan,,,,,
Neal Israel,1945.0,0.0,Bachelor Party,director,writer
Neal Jimenez,1960.0,2022.0,The Waterdance,writer,director
Neal McDonough,1966.0,0.0,Minority Report,actor,producer
Neel Sethi,2003.0,0.0,The Jungle Book,actor,soundtrack
Neil Abramson,,,,,
Neil Burger,1963.0,0.0,Divergent,producer,director
Neil Jordan,1950.0,0.0,The Crying Game,writer,producer
Neil LaBute,1963.0,0.0,In the Company of Men,writer,producer
Neil Marshall,1970.0,0.0,Dog Soldiers,producer,director
Neil Patrick Harris,1973.0,0.0,How I Met Your Mother,actor,producer
Neill Blomkamp,1979.0,0.0,District 9,director,writer
Nelson McCormick,,,,,
Nelson Shin,1939.0,0.0,Empress Chung,animation_department,producer
Neve Campbell,1973.0,0.0,Scream,actor,producer
Newt Arnold,1922.0,2000.0,The Godfather Part II,assistant_director,actor
Nia Vardalos,1962.0,0.0,My Big Fat Greek Wedding,actor,writer
Niall Johnson,1965.0,0.0,Keeping Mum,director,writer
Nicholas D'Agosto,1980.0,0.0,Trial & Error,actor,soundtrack
Nicholas Hoult,1989.0,0.0,About a Boy,actor,producer
Nicholas Hytner,1956.0,0.0,The Madness of King George,director,miscellaneous
Nicholas Jarecki,,,,,
Nicholas McCarthy,,,,,
Nicholas Meyer,1945.0,0.0,Time After Time,writer,producer
Nicholas Rowe,1966.0,0.0,Young Sherlock Holmes,actor,archive_footage
Nicholas Stoller,1976.0,0.0,The Muppets,writer,producer
Nick Cannon,1980.0,0.0,Drumline,producer,writer
Nick Cassavetes,1959.0,0.0,Face/Off,actor,director
Nick Castle,1947.0,0.0,The Last Starfighter,writer,director
Nick Gomez,1963.0,0.0,The Expanse,director,writer
Nick Guthe,,,,,
Nick Hurran,1959.0,0.0,Girls' Night,director,producer
Nick Moore,,,,,
Nick Nolte,1941.0,0.0,Warrior,actor,producer
Nick Park,1958.0,0.0,Wallace & Gromit: The Curse of the Were-Rabbit,writer,producer
Nick Robinson,1995.0,0.0,Jurassic World,actor,producer
Nick Sutton,,,,,
Nick Swardson,1976.0,0.0,Grandma's Boy,actor,writer
Nick Tomnay,,,,,
Nick Zano,1978.0,0.0,The Final Destination,actor,producer
Nicolai Fuglsig,1972.0,0.0,12 Strong,director,writer
Nicolas Cage,1964.0,0.0,Face/Off,actor,producer
Nicolas Roeg,1928.0,2018.0,Don't Look Now,camera_department,director
Nicolas Winding Refn,1970.0,0.0,The Neon Demon,writer,director
Nicole Holofcener,1960.0,0.0,Enough Said,director,writer
Nicole Kidman,1967.0,0.0,Moulin Rouge!,actor,producer
Niels Arden Oplev,1961.0,0.0,The Girl with the Dragon Tattoo,director,producer
Nigel Cole,1959.0,0.0,Calendar Girls,director,actor
Nigel Hawthorne,1929.0,2001.0,The Madness of King George,actor,producer
Nigel Terry,1945.0,2015.0,Excalibur,actor,archive_footage
Niki Caro,1966.0,0.0,Whale Rider,director,writer
Nikita Mikhalkov,1945.0,0.0,12,actor,director
Nikolaj Arcel,1972.0,0.0,A Royal Affair,writer,director
Nima Nourizadeh,1977.0,0.0,Project X,director,producer
Nimród Antal,1973.0,0.0,Control,director,actor
Nisha Ganatra,1971.0,0.0,Chutney Popcorn,director,producer
Noah Baumbach,1969.0,0.0,The Squid and the Whale,writer,director
Noah Hathaway,1971.0,0.0,The NeverEnding Story,actor,miscellaneous
Noah Ringer,1996.0,0.0,The Last Airbender,actor,none
Noah Schnapp,2004.0,0.0,Stranger Things,actor,soundtrack
Noam Murro,1961.0,0.0,300: Rise of an Empire,director,producer
Noel Black,1937.0,2014.0,Skaterdater,director,writer
Noel Nosseck,1943.0,0.0,Las Vegas Lady,director,editorial_department
Noomi Rapace,1979.0,0.0,The Girl with the Dragon Tattoo,actor,producer
Nora Ephron,1941.0,2012.0,Julie & Julia,writer,producer
Norah Jones,1979.0,0.0,Ted,music_artist,actor
Norm MacDonald,1959.0,2021.0,Dirty Work,actor,writer
Norman Jewison,1926.0,2024.0,Jesus Christ Superstar,director,producer
Norman Mailer,1923.0,2007.0,Tough Guys Don't Dance,writer,actor
Norman René,1950.0,1996.0,Longtime Companion,director,producer
O'Shea Jackson Jr.,1991.0,0.0,Straight Outta Compton,actor,archive_footage
Oakes Fegley,2004.0,0.0,Pete's Dragon,actor,none
Octavia Spencer,1970.0,0.0,Hidden Figures,actor,producer
Odessa Young,1998.0,0.0,The Professor,actor,soundtrack
Odette Annable,1985.0,0.0,Cloverfield,actor,soundtrack
Ol Parker,1969.0,0.0,Now Is Good,writer,director
Olatunde Osunsanmi,1977.0,0.0,The Cavern,producer,director
Ole Bornedal,1959.0,0.0,Nightwatch,writer,director
Oliver Hirschbiegel,1957.0,0.0,The Experiment,director,producer
Oliver Parker,1960.0,0.0,Johnny English Reborn,director,actor
Oliver Stone,1946.0,0.0,JFK,director,producer
Olivia Colman,1974.0,0.0,The Favourite,actor,producer
Olivia Cooke,1993.0,0.0,Ready Player One,actor,producer
Olivia DeJonge,1998.0,0.0,The Visit,actor,none
Olivia Newton-John,1948.0,2022.0,Grease,music_artist,actor
Olivia Wilde,1984.0,0.0,Tron: Legacy,actor,producer
Olivier Assayas,1955.0,0.0,Personal Shopper,writer,director
Olivier Dahan,1967.0,0.0,La Vie En Rose,director,writer
Olivier Megaton,1965.0,0.0,Transporter 3,director,writer
Omar Epps,1973.0,0.0,House,actor,music_department
Omarion,1984.0,0.0,You Got Served,actor,composer
Oprah Winfrey,1954.0,0.0,The Oprah Winfrey Show,producer,actor
Oren Moverman,1966.0,0.0,The Messenger,producer,writer
Oren Peli,,,,,
Orlando Bloom,1977.0,0.0,The Lord of the Rings: The Fellowship of the Ring,actor,producer
Orson Welles,1915.0,1985.0,Citizen Kane,actor,writer
Oscar Isaac,1979.0,0.0,Ex Machina,actor,producer
Otto Bathurst,1971.0,0.0,Robin Hood,director,producer
Otto Sander,1941.0,2013.0,Wings of Desire,actor,director
Owen Kline,1991.0,0.0,The Squid and the Whale,actor,director
Owen Wilson,1968.0,0.0,The Royal Tenenbaums,actor,producer
Oz Scott,1949.0,0.0,Black Lightning,director,producer
P.J. Hogan,1962.0,0.0,Muriel's Wedding,writer,director
Pablo Larraín,1976.0,0.0,No,producer,writer
Paco Cabezas,1976.0,0.0,Penny Dreadful,director,producer
Paige O'Hara,1956.0,0.0,Beauty and the Beast,actor,soundtrack
Paige Turco,1965.0,0.0,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,actor,none
Pam Grier,1949.0,0.0,Jackie Brown,actor,writer
Pamela Anderson,1967.0,0.0,Barb Wire,actor,producer
Panos Cosmatos,,,,,
Paris Barclay,1956.0,0.0,NYPD Blue,producer,director
Park Chan-Wook,,,,,
Parker Posey,1968.0,0.0,Scream 3,actor,producer
Parry Shen,1973.0,0.0,General Hospital,actor,producer
